id_file;pedido;id_agencia;agencia;id_client_file;id_estado;estado;proceso;proceso_habilitado;motivo;id_cliente_sugerido;nombre_cliente_sugerido;fuente_sugerencia;nota_nd
9967;PV241068;18;BMW;5575;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10001;PV241075;18;BMW;4219;2;Liquidación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10043;PV241081;18;BMW;8238;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10044;PV241082;18;BMW;2275;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10311;PV241083;18;BMW;8447;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10015;PV241084;18;BMW;8216;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10017;PV241087;18;BMW;4442;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10049;PV241093;18;BMW;8243;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10287;PV241102;18;BMW;8427;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10068;PV241107;18;BMW;8254;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10064;PV241109;18;BMW;2807;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10123;PV241126;18;BMW;8296;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10517;PV241127;18;BMW;8603;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10143;PV241135;18;BMW;8308;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10201;PV241136;18;BMW;8357;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10210;PV241137;18;BMW;8360;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10152;PV241143;18;BMW;3020;3;Liberación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10152;PV241143;18;BMW;3020;3;Liberación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10257;PV241145;18;BMW;8402;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10166;PV241148;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10166;PV241148;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10365;PV241150;18;BMW;8491;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10200;PV241154;18;BMW;8356;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10196;PV241155;18;BMW;8353;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10199;PV241158;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10199;PV241158;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10211;PV241160;18;BMW;8361;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10247;PV241162;18;BMW;8393;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10248;PV241171;18;BMW;8394;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10229;PV241172;18;BMW;8377;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10234;PV241174;18;BMW;8383;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10385;PV241180;18;BMW;8509;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10295;PV241181;18;BMW;2646;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10286;PV241187;18;BMW;8426;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10399;PV241195;18;BMW;5666;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10428;PV241198;18;BMW;8533;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10376;PV241204;18;BMW;5737;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10697;PV241205;18;BMW;8746;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10433;PV241206;18;BMW;8537;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10452;PV241217;18;BMW;8552;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10460;PV241219;18;BMW;8559;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10476;PV241226;18;BMW;4219;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10555;PV241234;18;BMW;8631;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10583;PV241244;18;BMW;4219;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10714;PV241246;18;BMW;4239;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10616;PV241264;18;BMW;8678;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10622;PV241270;18;BMW;8687;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10651;PV241271;18;BMW;8711;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10654;PV241272;18;BMW;8714;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10656;PV241275;18;BMW;4219;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11075;PV241278;18;BMW;9039;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10687;PV241284;18;BMW;8738;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10707;PV241293;18;BMW;8752;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10719;PV241297;18;BMW;8760;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10843;PV241299;18;BMW;8757;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10765;PV241302;18;BMW;8793;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10726;PV241306;18;BMW;8767;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10734;PV241315;18;BMW;8757;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10749;PV241321;18;BMW;8782;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10766;PV241329;18;BMW;8794;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10809;PV241336;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10809;PV241336;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10812;PV241337;18;BMW;8831;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10811;PV241338;18;BMW;8830;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10846;PV241342;18;BMW;8858;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10845;PV241343;18;BMW;8757;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10906;PV241358;18;BMW;8902;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10946;PV241359;18;BMW;8931;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11044;PV241360;18;BMW;9010;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10937;PV241363;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10937;PV241363;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10968;PV241374;18;BMW;8903;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10989;PV241377;18;BMW;8965;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
10985;PV241378;18;BMW;8961;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11081;PV241388;18;BMW;9045;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11026;PV241389;18;BMW;8996;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11053;PV241395;18;BMW;9018;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11491;PV241403;18;BMW;9377;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11083;PV241416;18;BMW;9046;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11082;PV241417;18;BMW;9046;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11105;PV241421;18;BMW;8552;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11124;PV241423;18;BMW;9083;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11336;PV241426;18;BMW;9247;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11142;PV241428;18;BMW;9101;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11143;PV241429;18;BMW;9102;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11138;PV241432;18;BMW;9097;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11461;PV241433;18;BMW;9350;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11262;PV241437;18;BMW;9206;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11205;PV241442;18;BMW;9156;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11216;PV241443;18;BMW;9164;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11215;PV241449;18;BMW;9163;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11299;PV241451;18;BMW;9218;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11270;PV241455;18;BMW;2063;3;Liberación;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11268;PV241456;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11268;PV241456;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11267;PV241457;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11267;PV241457;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11269;PV241458;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11269;PV241458;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11271;PV241459;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11271;PV241459;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11272;PV241460;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11272;PV241460;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11273;PV241461;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11273;PV241461;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11276;PV241463;18;BMW;9212;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11295;PV241465;18;BMW;9215;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11358;PV241480;18;BMW;8541;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11426;PV241510;18;BMW;9322;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11448;PV241514;18;BMW;9340;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11432;PV241516;18;BMW;6077;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11439;PV241518;18;BMW;9331;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11487;PV241536;18;BMW;9373;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11486;PV241537;18;BMW;9372;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11509;PV241541;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11509;PV241541;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11510;PV241542;18;BMW;3020;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11510;PV241542;18;BMW;3020;4;Liberado;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11523;PV241543;18;BMW;9399;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11547;PV241561;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11547;PV241561;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11546;PV241562;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11546;PV241562;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11549;PV241563;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11549;PV241563;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11548;PV241564;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11548;PV241564;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11551;PV241565;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11551;PV241565;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11621;PV241567;18;BMW;9462;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11627;PV241569;18;BMW;4219;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11618;PV241570;18;BMW;9459;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11631;PV241572;18;BMW;9468;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11635;PV241575;18;BMW;9471;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11653;PV241582;18;BMW;9484;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11710;PV241583;18;BMW;9518;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11654;PV241585;18;BMW;9215;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11762;PV241586;18;BMW;9550;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11782;PV241592;18;BMW;9555;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11742;PV241601;18;BMW;9536;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11899;PV241603;18;BMW;9646;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11739;PV241604;18;BMW;9531;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11754;PV241608;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11754;PV241608;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11769;PV241618;18;BMW;4885;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11795;PV241637;18;BMW;8216;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11801;PV241638;18;BMW;9555;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11817;PV241640;18;BMW;9587;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11812;PV241641;18;BMW;9582;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11904;PV241648;18;BMW;4442;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11841;PV241653;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11841;PV241653;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11848;PV241660;18;BMW;9611;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11922;PV241670;18;BMW;289;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12160;PV241671;18;BMW;9855;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11929;PV241672;18;BMW;6630;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
13159;PV241676;18;BMW;10618;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11928;PV241677;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11928;PV241677;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
11979;PV241696;18;BMW;7119;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12634;PV241700;18;BMW;10219;3;Liberación;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12024;PV241712;18;BMW;9740;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12097;PV241719;18;BMW;9752;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12072;PV241723;18;BMW;289;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12071;PV241725;18;BMW;9776;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12073;PV241726;18;BMW;9777;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12080;PV241733;18;BMW;9783;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12124;PV241738;18;BMW;9829;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12347;PV241744;18;BMW;10004;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12145;PV241749;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12145;PV241749;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12184;PV241752;18;BMW;9873;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12588;PV241758;18;BMW;9911;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12174;PV241761;18;BMW;9867;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12165;PV241762;18;BMW;9860;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12182;PV241764;18;BMW;4219;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12201;PV241770;18;BMW;9887;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12240;PV241775;18;BMW;9915;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12213;PV241777;18;BMW;9897;4;Liberado;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12234;PV241783;18;BMW;3019;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12236;PV241784;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12236;PV241784;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12237;PV241787;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12237;PV241787;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12239;PV241788;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12239;PV241788;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12242;PV241789;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12242;PV241789;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12245;PV241791;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12245;PV241791;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12244;PV241792;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12244;PV241792;18;BMW;3020;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12311;PV241794;18;BMW;9971;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12298;PV241795;18;BMW;9322;1;Integración;AUTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12315;PV241798;18;BMW;9975;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12363;PV241799;18;BMW;10017;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
12399;PV241800;18;BMW;10046;1;Integración;MOTOS NUEVOS;1;Sin Client_Total_Relation (cliente-agencia);;;sin_sugerencia;
